00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Turk	0	0.12	0.12	0.76	1	0	0	470.083	72.001	20.7164	0	0
study.	0	0.12	0.12	0.76	0	0	0	470.083	95.3028	25.6582	0	0
The	0	0.12	0.12	0.76	1	0	1	470.083	124.299	16.9637	0	0
study	0	0.12	0.12	0.76	0	0	0	470.083	143.848	23.64	0	0
showed	0	0.12	0.12	0.76	0	0	0	470.083	170.074	33.0546	0	0
that	0	0.12	0.12	0.76	0	0	0	470.083	205.714	16.3637	0	0
this	0	0.12	0.12	0.76	0	0	0	470.083	224.663	15.7636	0	0
correlation	0	0.12	0.12	0.76	0	0	0	470.083	243.012	47.2582	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
does	0	0.12	0.12	0.76	0	0	0	484.106	72.001	19.9964	0	0
in	0	0.12	0.12	0.76	0	0	0	484.106	95.641	8.48728	0	0
fact	0	0.12	0.12	0.76	0	0	0	484.106	107.783	16.2436	0	0
hold.	0	0.12	0.12	0.76	0	0	0	484.106	127.67	22.1237	0	0
(3)	0	0.12	0.12	0.76	0	0	0	484.106	155.947	12.72	0	0
Objectivity	0	0.12	0.12	0.76	1	0	0	484.106	172.316	47.8691	0	2
Classiﬁer:	0	0.12	0.12	0.76	1	0	0	484.106	223.829	45.4582	0	2
Us-	0	0.12	0.12	0.76	1	0	0	484.106	274.516	15.7527	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ing	0	0.12	0.12	0.76	0	0	0	498.13	72.001	13.9418	0	0
labeled	0	0.12	0.12	0.76	0	0	0	498.13	89.2047	31.5055	0	0
data	0	0.12	0.12	0.76	0	0	0	498.13	123.972	18.1746	0	0
from	0	0.12	0.12	0.76	0	0	0	498.13	145.408	21.2073	0	0
the	0	0.12	0.12	0.76	0	0	0	498.13	169.888	13.3309	0	0
Mechanical	0	0.12	0.12	0.76	1	0	0	498.13	186.481	50.891	0	2
Turk	0	0.12	0.12	0.76	1	0	0	498.13	240.634	20.7164	0	2
study,	0	0.12	0.12	0.76	0	1	0	498.13	264.612	25.6582	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
we	0	0.12	0.12	0.76	0	0	0	512.153	72.001	12.72	0	0
developed	0	0.12	0.12	0.76	0	0	0	512.153	87.9937	44.4	0	0
and	0	0.12	0.12	0.76	0	0	1	512.153	135.667	15.7527	0	0
trained	0	0.12	0.12	0.76	0	0	0	512.153	154.692	30.2837	0	0
an	0	0.12	0.12	0.76	0	0	0	512.153	188.248	10.2982	0	0
objectivity	0	0.12	0.12	0.76	0	0	0	512.153	201.819	46.3964	0	0
classiﬁer	0	0.12	0.12	0.76	0	0	0	512.153	251.488	38.7819	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
which	0	0.13	0.13	0.76	0	0	0	526.177	72.001	26.6618	0	1
performed	0	0.13	0.13	0.76	0	0	0	526.177	102.252	45.4364	0	1
better	0	0.13	0.13	0.76	0	0	0	526.177	151.267	24.84	0	1
than	0	0.13	0.13	0.76	0	0	0	526.177	179.696	18.7855	0	1
prior	0	0.13	0.13	0.76	0	0	0	526.177	202.07	21.2073	0	1
proposed	0	0.13	0.13	0.76	0	0	0	526.177	226.856	39.9928	0	1
lexi-	0	0.13	0.13	0.76	0	0	0	526.177	270.438	19.8327	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
cons	0	0.13	0.13	0.76	0	0	0	540.2	72.001	19.9964	0	0
from	0	0.13	0.13	0.76	0	0	0	540.2	96.0556	21.2073	0	0
literature.	0	0.13	0.13	0.76	0	0	0	540.2	121.321	42.1091	0	0
(4)	0	0.13	0.13	0.76	0	0	0	540.2	170.816	12.72	0	0
Believability	0	0.13	0.13	0.76	1	0	0	540.2	187.592	54.9819	0	2
Computa-	0	0.13	0.13	0.76	1	0	0	540.2	246.632	43.6364	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tion:	0	0.13	0.13	0.76	0	0	0	554.223	72.001	20.6073	0	0
We	0	0.13	0.13	0.76	1	0	0	554.223	98.406	14.2691	0	0
developed	0	0.13	0.13	0.76	0	0	0	554.223	116.613	44.4	0	0
FactChecker,	0	0.13	0.13	0.76	1	1	0	554.223	164.941	57.1528	0	0
a	0	0.13	0.13	0.76	0	0	0	554.223	226.337	4.84364	0	0
truth-ﬁnding	0	0.13	0.13	0.76	0	0	0	554.223	235.108	55.1564	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
method	0	0.13	0.13	0.76	0	0	0	568.247	72.001	32.7273	0	1
that	0	0.13	0.13	0.76	0	0	0	568.247	107.717	16.3636	0	1
linearly	0	0.13	0.13	0.76	0	0	0	568.247	127.081	33.3273	0	1
combines	0	0.13	0.13	0.76	0	0	0	568.247	163.397	41.8146	0	1
objectivity	0	0.13	0.13	0.76	0	0	0	568.247	208.201	46.3964	0	1
and	0	0.13	0.13	0.76	0	0	1	568.247	257.598	15.7527	0	1
co-	0	0.13	0.13	0.76	0	0	0	568.247	276.339	13.9309	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
mention	0	0.13	0.13	0.76	0	0	0	582.27	72.001	35.76	0	0
inﬂuence.	0	0.13	0.13	0.76	0	0	0	582.27	111.339	42.72	0	0
Our	0	0.13	0.13	0.76	1	0	0	582.27	159.994	16.9637	0	1
experiments	0	0.13	0.13	0.76	0	0	0	582.27	180.536	53.16	0	1
showed	0	0.13	0.13	0.76	0	0	0	582.27	237.274	33.0546	0	1
that	0	0.13	0.13	0.76	0	0	0	582.27	273.907	16.3637	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
FactChecker	0	0.13	0.13	0.76	1	0	0	596.294	72.001	54.8619	0	1
outperforms	0	0.13	0.13	0.76	0	0	0	596.294	129.59	53.3237	0	1
prior	0	0.13	0.13	0.76	0	0	0	596.294	185.641	21.2073	0	1
methods.	0	0.13	0.13	0.76	0	0	0	596.294	209.576	39.6982	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
2	0	0.13	0.13	0.83	0	0	0	619.468	72.001	5.9776	0	0
Fact	0	0.13	0.13	0.83	1	0	0	619.468	89.9338	22.2725	0	1
Candidates	0	0.13	0.13	0.83	1	0	0	619.468	115.195	57.7914	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
In	0	0.13	0.13	0.76	1	0	0	641.76	72.001	9.08728	0	1
this	0	0.13	0.13	0.76	0	0	0	641.76	83.2046	15.7636	0	1
section,	0	0.13	0.13	0.76	0	1	0	641.76	101.096	33.6218	0	1
we	0	0.13	0.13	0.76	0	0	0	641.76	136.965	12.72	0	1
formally	0	0.13	0.13	0.76	0	0	0	641.76	151.801	37.5709	0	1
deﬁne	0	0.13	0.13	0.76	0	0	0	641.76	191.488	26.6618	0	1
what	0	0.13	0.13	0.76	0	0	0	641.76	220.277	21.2073	0	1
constitutes	0	0.13	0.13	0.76	0	0	0	641.76	243.601	46.6691	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
a	0	0.13	0.13	0.76	0	0	0	655.784	72.001	4.84364	0	1
fact	0	0.13	0.13	0.76	0	0	0	655.784	81.4592	16.2436	0	1
candidate	0	0.13	0.13	0.76	0	0	0	655.784	102.306	41.8037	0	1
and	0	0.13	0.13	0.76	0	0	1	655.784	148.725	15.7527	0	1
describe	0	0.13	0.13	0.76	0	0	0	655.784	169.092	36.3491	0	1
how	0	0.13	0.13	0.76	0	0	0	655.784	210.056	18.5127	0	1
we	0	0.13	0.13	0.76	0	0	0	655.784	233.172	12.72	0	1
go	0	0.13	0.13	0.76	0	0	0	655.784	250.507	10.9091	0	1
about	0	0.13	0.13	0.76	0	0	0	655.784	266.03	24.24	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
understanding	0	0.13	0.13	0.76	0	0	0	669.807	72.001	61.811	0	1
semantics	0	0.13	0.13	0.76	0	0	0	669.807	138.077	43.0255	0	1
of	0	0.13	0.13	0.76	0	0	1	669.807	185.368	9.08728	0	1
fact	0	0.13	0.13	0.76	0	0	0	669.807	198.721	16.2436	0	1
candidates.	0	0.13	0.13	0.76	0	0	0	669.807	219.23	48.7746	0	1
We	0	0.13	0.13	0.76	1	0	0	669.807	276.001	14.2691	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
then	0	0.13	0.13	0.76	0	0	0	683.831	72.001	18.7855	0	1
present	0	0.13	0.13	0.76	0	0	0	683.831	94.3428	31.5055	0	1
our	0	0.13	0.13	0.76	0	0	0	683.831	129.416	14.5418	0	1
approach	0	0.13	0.13	0.76	0	0	0	683.831	147.514	39.9819	0	1
for	0	0.13	0.13	0.76	0	0	0	683.831	191.063	12.72	0	1
generating	0	0.13	0.13	0.76	0	0	0	683.831	207.339	46.0473	0	1
alterna-	0	0.13	0.13	0.76	0	0	0	683.831	256.954	33.3164	0	1
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tive	0	0.14	0.14	0.76	0	0	0	697.854	72.001	15.9273	0	0
fact	0	0.14	0.14	0.76	0	0	0	697.854	90.6556	16.2436	0	0
candidates.	0	0.14	0.14	0.76	0	0	0	697.854	109.626	48.7746	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
2.1	0	0.14	0.14	0.76	0	0	0	720.627	72.001	13.6364	0	0
Representation	0	0.14	0.14	0.76	1	0	0	720.627	96.5465	70.7019	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
The	0	0.14	0.14	0.76	1	0	1	738.577	72.001	16.9637	0	0
triple	0	0.14	0.14	0.76	0	0	0	738.577	91.839	23.64	0	0
format	0	0.14	0.14	0.76	0	0	0	738.577	118.352	29.0837	0	0
is	0	0.14	0.14	0.76	0	0	0	738.577	150.305	7.27637	0	0
the	0	0.14	0.14	0.76	0	0	0	738.577	160.461	13.3309	0	0
most	0	0.14	0.14	0.76	0	0	0	738.577	176.661	21.2182	0	0
common	0	0.14	0.14	0.76	0	0	0	738.577	200.759	38.1819	0	0
representa-	0	0.14	0.14	0.76	0	0	0	738.577	241.81	48.4582	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tion	0	0.14	0.14	0.76	0	0	0	752.601	72.001	16.9746	0	0
of	0	0.14	0.14	0.76	0	0	1	752.601	91.3974	9.08728	0	0
facts	0	0.14	0.14	0.76	0	0	0	752.601	102.896	20.4873	0	0
in	0	0.14	0.14	0.76	0	0	0	752.601	125.805	8.48728	0	0
knowledge	0	0.14	0.14	0.76	0	0	0	752.601	136.714	47.5964	0	0
bases.	0	0.14	0.14	0.76	0	0	0	752.601	186.721	26.3564	0	0
A	0	0.14	0.14	0.76	1	0	0	752.601	216.361	7.87637	0	0
formal	0	0.14	0.14	0.76	0	0	0	752.601	226.648	29.0837	0	0
speciﬁ-	0	0.14	0.14	0.76	0	0	0	752.601	258.154	32.1164	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
cation	0	0.14	0.14	0.76	0	0	0	63.4024	307.277	26.6618	0	0
of	0	0.14	0.14	0.76	0	0	1	63.4024	336.71	9.08728	0	0
the	0	0.14	0.14	0.76	0	0	0	63.4024	348.568	13.3309	0	0
triple	0	0.14	0.14	0.76	0	0	0	63.4024	364.681	23.0291	0	0
format	0	0.14	0.14	0.76	0	0	0	63.4024	390.481	29.0837	0	0
is	0	0.14	0.14	0.76	0	0	0	63.4024	422.335	7.27637	0	0
presented	0	0.14	0.14	0.76	0	0	0	63.4024	432.383	41.8037	0	0
in	0	0.14	0.14	0.76	0	0	0	63.4024	476.957	8.48728	0	0
the	0	0.14	0.14	0.76	0	0	0	63.4024	488.226	13.3309	0	0
RDF	0	0.14	0.14	0.76	1	0	0	63.4024	504.328	21.2182	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
primer	0	0.14	0.14	0.76	0	0	0	77.4264	307.277	29.0837	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
1	0	0.14	0.14	0.56	0	0	0	76.2594	336.36	3.98505	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
.	0	0.14	0.14	0.76	0	0	0	77.4264	340.843	2.72728	0	0
In	0	0.14	0.14	0.76	1	0	0	77.4264	350.519	9.08728	0	2
RDF,	0	0.14	0.14	0.76	1	1	0	77.4264	363.534	23.0727	0	2
data	0	0.14	0.14	0.76	0	0	0	77.4264	390.523	18.1746	0	0
is	0	0.14	0.14	0.76	0	0	0	77.4264	412.614	7.27637	0	0
represented	0	0.14	0.14	0.76	0	0	0	77.4264	423.807	50.28	0	0
as	0	0.14	0.14	0.76	0	0	0	77.4264	478.003	9.08728	0	0
subject-	0	0.14	0.14	0.76	0	0	0	77.4264	491.007	34.5382	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
predicate-object	0	0.14	0.14	0.76	0	0	0	91.4494	307.277	70.2764	0	0
(SPO)	0	0.14	0.14	0.76	0	0	0	91.4494	381.623	27.2727	0	0
triples.	0	0.14	0.14	0.76	0	0	0	91.4494	412.964	30	0	0
In	0	0.14	0.14	0.76	1	0	0	91.4494	450.383	9.08728	0	0
this	0	0.14	0.14	0.76	0	0	0	91.4494	463.539	15.7636	0	0
work,	0	0.14	0.14	0.76	0	1	0	91.4494	483.383	25.0364	0	0
we	0	0.14	0.14	0.76	0	0	0	91.4494	512.826	12.72	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
restrict	0	0.14	0.14	0.76	0	0	0	105.473	307.277	30.2946	0	0
predicates	0	0.14	0.14	0.76	0	0	0	105.473	340.037	44.2255	0	0
to	0	0.14	0.14	0.76	0	0	0	105.473	386.728	8.48728	0	0
verbs	0	0.14	0.14	0.76	0	0	0	105.473	397.684	23.6291	0	0
(or	0	0.14	0.14	0.76	0	0	0	105.473	423.78	12.72	0	0
verbal	0	0.14	0.14	0.76	0	0	0	105.473	438.967	27.8728	0	0
phrases	0	0.14	0.14	0.76	0	0	0	105.473	469.305	33.7746	0	0
such	0	0.14	0.14	0.76	0	0	0	105.473	505.548	19.9964	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
as	0	0.14	0.14	0.76	0	0	0	119.496	307.277	9.08728	0	0
“plays	0	0.14	0.14	0.76	0	0	0	119.496	320.957	27.8728	0	0
for”,	0	0.14	0.14	0.76	0	1	0	119.496	353.422	20.2909	0	0
“graduated	0	0.14	0.14	0.76	0	0	0	119.496	378.775	47.8582	0	0
from”,	0	0.14	0.14	0.76	0	1	0	119.496	431.226	28.7782	0	0
etc.).	0	0.14	0.14	0.76	0	0	0	119.496	465.066	21.8073	0	0
Litera-	0	0.14	0.14	0.76	1	0	0	119.496	495.863	29.6837	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ture	0	0.14	0.14	0.76	0	0	0	133.52	307.277	16.9637	0	0
on	0	0.14	0.14	0.76	0	0	0	133.52	327.448	10.9091	0	0
automatic	0	0.14	0.14	0.76	0	0	0	133.52	341.564	43.0255	0	0
relation	0	0.14	0.14	0.76	0	0	0	133.52	387.797	33.3164	0	0
discovery	0	0.14	0.14	0.76	0	0	0	133.52	424.321	42.0873	0	0
(Fader	0	0.14	0.14	0.76	0	0	0	133.52	469.615	28.3091	0	0
et	0	0.14	0.14	0.76	0	0	0	133.52	501.132	7.87637	0	0
al.,	0	0.14	0.14	0.76	0	1	0	133.52	512.215	13.3309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
2011)	0	0.15	0.15	0.76	0	0	0	147.543	307.277	25.4509	0	0
has	0	0.15	0.15	0.76	0	0	0	147.543	337.615	14.5418	0	0
shown	0	0.15	0.15	0.76	0	0	0	147.543	357.055	28.2109	0	0
that	0	0.15	0.15	0.76	0	0	0	147.543	390.153	16.3637	0	0
verbal	0	0.15	0.15	0.76	0	0	0	147.543	411.404	27.0982	0	0
phrases	0	0.15	0.15	0.76	0	0	0	147.543	443.39	32.7164	0	0
uncover	0	0.15	0.15	0.76	0	0	0	147.543	481.004	34.8109	0	0
a	0	0.15	0.15	0.76	0	0	0	147.543	520.703	4.84364	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
large	0	0.15	0.15	0.76	0	0	0	161.567	307.277	21.6109	0	0
fraction	0	0.15	0.15	0.76	0	0	0	161.567	332.073	33.9273	0	0
of	0	0.15	0.15	0.76	0	0	1	161.567	369.197	9.08728	0	0
binary	0	0.15	0.15	0.76	0	0	0	161.567	381.47	27.8728	0	0
predicates	0	0.15	0.15	0.76	0	0	0	161.567	412.528	44.2255	0	0
while	0	0.15	0.15	0.76	0	0	0	161.567	459.95	24.24	0	0
reducing	0	0.15	0.15	0.76	0	0	0	161.567	487.375	38.1709	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
the	0	0.15	0.15	0.76	0	0	0	175.59	307.277	13.3309	0	0
amount	0	0.15	0.15	0.76	0	0	0	175.59	322.932	32.7273	0	0
of	0	0.15	0.15	0.76	0	0	1	175.59	357.972	9.08728	0	0
noisy	0	0.15	0.15	0.76	0	0	0	175.59	369.383	23.64	0	0
phrases	0	0.15	0.15	0.76	0	0	0	175.59	395.346	32.7164	0	0
that	0	0.15	0.15	0.76	0	0	0	175.59	430.375	16.3637	0	0
do	0	0.15	0.15	0.76	0	0	0	175.59	449.063	10.9091	0	0
not	0	0.15	0.15	0.76	0	0	0	175.59	462.295	13.9418	0	0
denote	0	0.15	0.15	0.76	0	0	0	175.59	478.55	29.0837	0	0
any	0	0.15	0.15	0.76	0	0	0	175.59	509.957	15.5891	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
relations.	0	0.15	0.15	0.76	0	0	0	189.613	307.277	40.2982	0	0
Therefore,	0	0.15	0.15	0.76	1	1	0	189.613	351.328	45.7309	0	0
we	0	0.15	0.15	0.76	0	0	0	189.613	399.939	12.72	0	0
deﬁne	0	0.15	0.15	0.76	0	0	0	189.613	415.506	26.6618	0	0
a	0	0.15	0.15	0.76	0	0	0	189.613	445.015	4.84364	0	0
fact	0	0.15	0.15	0.76	0	0	0	189.613	452.706	16.2436	0	0
candidate	0	0.15	0.15	0.76	0	0	0	189.613	471.808	41.8037	0	0
as	0	0.15	0.15	0.76	0	0	0	189.613	516.459	9.08728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
follows:	0	0.15	0.15	0.76	0	0	0	203.637	307.277	35.4873	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Deﬁnition	0	0.15	0.15	0.76	1	0	0	223.105	307.277	46.0691	0	0
1	0	0.15	0.15	0.76	0	0	0	223.105	356.073	5.45455	0	0
(Fact	0	0.15	0.15	0.76	0	0	0	223.105	364.255	23.9564	0	0
Candidate)	0	0.15	0.15	0.76	1	0	0	223.105	390.939	52.1237	0	2
A	0	0.15	0.15	0.76	1	0	0	223.105	448.042	6.66546	0	2
fact	0	0.15	0.15	0.76	0	0	0	223.105	460.435	16.3637	0	0
candidate	0	0.15	0.15	0.76	0	0	0	223.105	482.515	43.0255	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
f	0	0.15	0.15	0.76	0	0	0	237.129	307.277	5.3411	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
i	0	0.15	0.15	0.56	0	0	0	241.557	312.618	2.88279	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
is	0	0.15	0.15	0.76	0	0	0	237.129	319.536	7.27637	0	0
an	0	0.15	0.15	0.76	0	0	0	237.129	330.347	10.9091	0	0
S	0	0.15	0.15	0.76	1	0	0	237.129	344.794	13.9395	0	2
V	0	0.15	0.15	0.76	1	0	0	237.129	362.27	6.66546	0	2
O	0	0.15	0.15	0.76	1	0	0	237.129	372.471	16.3615	0	2
triple;	0	0.15	0.15	0.76	0	0	0	237.129	392.369	27.2728	0	0
where	0	0.15	0.15	0.76	0	0	0	237.129	423.58	26.2582	0	0
S	0	0.15	0.15	0.76	1	0	0	237.129	453.377	6.68946	0	0
is	0	0.15	0.15	0.76	0	0	0	237.129	464.232	7.27637	0	0
the	0	0.15	0.15	0.76	0	0	0	237.129	475.043	13.3309	0	0
subject,	0	0.15	0.15	0.76	0	1	0	237.129	491.908	33.6328	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
V	0	0.15	0.15	0.76	1	0	0	251.152	307.277	6.36328	0	0
is	0	0.15	0.15	0.76	0	0	0	251.152	318.928	7.27637	0	0
a	0	0.15	0.15	0.76	0	0	0	251.152	329.063	5.45455	0	0
verbal	0	0.15	0.15	0.76	0	0	0	251.152	337.386	27.8728	0	0
phrase,	0	0.15	0.15	0.76	0	1	0	251.152	368.117	32.1491	0	0
and	0	0.15	0.15	0.76	0	0	1	251.152	403.168	16.3636	0	0
O	0	0.15	0.15	0.76	1	0	0	251.152	422.392	8.32146	0	0
is	0	0.15	0.15	0.76	0	0	0	251.152	433.88	7.27637	0	0
the	0	0.15	0.15	0.76	0	0	0	251.152	444.015	13.3309	0	0
object.	0	0.15	0.15	0.76	0	0	0	251.152	460.215	29.3891	0	0
We	0	0.15	0.15	0.76	1	0	0	251.152	493.389	12.9273	0	0
aim	0	0.15	0.15	0.76	0	0	0	251.152	509.186	16.3637	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
to	0	0.15	0.15	0.76	0	0	0	265.176	307.277	8.48728	0	0
compute	0	0.15	0.15	0.76	0	0	0	265.176	318.579	36.96	0	0
the	0	0.15	0.15	0.76	0	0	0	265.176	358.342	13.3309	0	0
truthfulness	0	0.15	0.15	0.76	0	0	0	265.176	374.488	51.5237	0	0
of	0	0.15	0.15	0.76	0	0	1	265.176	428.815	8.48728	0	0
f	0	0.15	0.15	0.76	0	0	0	265.176	440.114	5.3411	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
i	0	0.15	0.15	0.56	0	0	0	269.604	445.455	2.88279	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
,	0	0.15	0.15	0.76	0	1	0	265.176	448.836	2.72728	0	0
τ	0	0.15	0.15	0.76	0	0	0	265.176	454.394	4.76946	0	0
(f	0	0.15	0.15	0.76	0	0	0	265.176	460.398	9.5841	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
i	0	0.15	0.15	0.56	0	0	0	269.604	469.982	2.88279	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
)	0	0.15	0.15	0.76	0	0	0	265.176	473.363	4.24255	0	0
∈	0	0.15	0.15	0.76	0	0	0	265.176	480.789	7.2731	0	0
{T,	0	0.15	0.15	0.76	0	1	0	265.176	491.248	15.7637	0	0
F	0	0.15	0.15	0.76	1	0	0	265.176	508.833	7.01564	0	0
},	0	0.15	0.15	0.76	0	1	0	265.176	517.362	8.18228	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
where	0	0.15	0.15	0.76	0	0	0	279.199	307.277	26.2582	0	0
T	0	0.15	0.15	0.76	1	0	0	279.199	336.379	6.37528	0	0
and	0	0.15	0.15	0.76	0	0	1	279.199	347.114	16.3636	0	0
F	0	0.15	0.15	0.76	1	0	0	279.199	366.322	7.01564	0	0
stand	0	0.15	0.15	0.76	0	0	0	279.199	377.697	23.64	0	0
for	0	0.15	0.15	0.76	0	0	0	279.199	404.184	12.7309	0	0
true	0	0.15	0.15	0.76	0	0	0	279.199	419.756	20.4917	0	0
and	0	0.15	0.15	0.76	0	0	1	279.199	443.089	16.3636	0	0
f	0	0.15	0.15	0.76	0	0	0	279.199	462.297	5.3411	0	0
alse,	0	0.15	0.15	0.76	0	1	0	279.199	468.816	22.153	0	0
respec-	0	0.15	0.15	0.76	0	0	0	279.199	493.838	31.7018	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tively.	0	0.16	0.16	0.76	0	0	0	293.223	307.277	25.7564	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Note	0	0.16	0.16	0.76	1	0	0	312.559	318.186	21.2073	0	0
that	0	0.16	0.16	0.76	0	0	0	312.559	341.761	16.3637	0	0
in	0	0.16	0.16	0.76	0	0	0	312.559	360.502	8.48728	0	0
this	0	0.16	0.16	0.76	0	0	0	312.559	371.357	15.7636	0	0
paper	0	0.16	0.16	0.76	0	0	0	312.559	389.499	24.2291	0	0
we	0	0.16	0.16	0.76	0	0	0	312.559	416.095	12.72	0	0
